1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-48.24,-23.2,-61.06,-58.62,-41.52,-43.97,-42.13,-75.11,-67.78,-6.11,-7.94,-62.29,-44.58,-36.03,-60.45,-23.82,-61.68,-64.73,-63.51,-51.29
-48.24,-23.82,-61.06,-58.62,-42.13,-43.36,-42.75,-75.72,-67.78,-6.72,-8.55,-62.29,-45.19,-37.25,-59.84,-24.43,-62.29,-64.73,-63.51,-50.68
-48.85,-23.82,-61.06,-58.01,-42.13,-43.36,-42.75,-76.33,-68.39,-6.11,-9.16,-62.9,-44.58,-37.25,-59.84,-24.43,-62.29,-64.73,-64.12,-51.29
-48.85,-23.2,-61.68,-58.01,-42.13,-43.36,-43.97,-76.94,-68.39,-6.72,-9.16,-62.29,-45.19,-37.25,-59.84,-24.43,-62.29,-64.12,-63.51,-51.29
-48.85,-24.43,-61.68,-58.62,-41.52,-43.36,-43.97,-76.94,-69,-6.72,-9.16,-62.9,-45.19,-37.25,-59.84,-24.43,-62.29,-64.73,-64.12,-51.29
-49.46,-23.82,-61.06,-59.23,-41.52,-43.36,-44.58,-77.55,-69,-6.11,-9.77,-63.51,-45.8,-37.86,-59.84,-25.04,-61.68,-64.12,-63.51,-51.91
-49.46,-24.43,-61.68,-59.23,-42.13,-43.36,-45.8,-78.16,-69.61,-6.11,-10.38,-62.9,-45.8,-37.86,-59.84,-25.04,-61.68,-64.12,-63.51,-51.91
-50.07,-25.04,-61.68,-58.62,-41.52,-43.36,-46.41,-78.77,-70.22,-6.11,-10.38,-64.12,-45.8,-37.86,-59.23,-25.04,-62.29,-64.12,-64.12,-51.91
-50.68,-24.43,-61.68,-58.62,-40.91,-43.36,-47.02,-80,-70.22,-6.72,-10.99,-63.51,-46.41,-38.47,-59.84,-25.65,-62.29,-63.51,-63.51,-51.91
-50.68,-25.04,-61.68,-59.23,-41.52,-43.97,-47.63,-80.61,-70.84,-6.11,-11.6,-64.12,-45.8,-38.47,-59.23,-25.04,-62.29,-64.12,-63.51,-51.91
-50.68,-25.04,-62.29,-59.23,-41.52,-43.36,-48.24,-80.61,-70.84,-6.11,-11.6,-64.12,-45.8,-38.47,-59.23,-25.65,-62.29,-62.9,-64.12,-51.91
-51.29,-25.65,-62.29,-59.23,-40.91,-43.36,-48.85,-81.22,-70.84,-6.11,-11.6,-64.73,-46.41,-39.08,-59.23,-25.65,-62.29,-63.51,-64.12,-51.91
-51.29,-25.65,-62.9,-59.23,-40.91,-43.36,-48.85,-81.22,-70.84,-5.5,-12.21,-64.12,-47.02,-39.69,-59.84,-25.65,-62.29,-63.51,-64.12,-52.52
-51.91,-26.26,-62.9,-59.84,-40.91,-43.36,-50.07,-82.44,-71.45,-6.11,-12.82,-64.12,-45.8,-39.69,-59.23,-26.26,-62.29,-62.9,-63.51,-51.91
-52.52,-25.65,-62.9,-59.84,-41.52,-43.97,-50.68,-82.44,-71.45,-5.5,-13.43,-64.73,-47.02,-40.3,-59.23,-26.26,-62.29,-62.9,-64.12,-52.52
-52.52,-26.26,-62.9,-59.84,-40.91,-43.36,-51.29,-83.66,-72.06,-6.11,-14.04,-64.73,-47.02,-40.3,-59.23,-26.26,-62.29,-62.9,-64.12,-52.52
-53.74,-27.48,-62.9,-59.84,-40.91,-43.36,-51.91,-83.66,-72.06,-6.11,-14.04,-64.73,-46.41,-39.69,-58.62,-26.26,-62.9,-62.9,-64.12,-52.52
-53.74,-26.87,-63.51,-60.45,-40.91,-43.36,-52.52,-84.27,-72.67,-5.5,-14.66,-64.73,-46.41,-40.3,-58.62,-26.26,-62.29,-61.68,-63.51,-52.52
-54.96,-27.48,-63.51,-60.45,-40.91,-43.97,-53.74,-84.88,-72.67,-5.5,-15.27,-65.34,-47.02,-40.3,-58.62,-26.26,-62.29,-61.68,-64.12,-52.52
-54.96,-26.87,-64.12,-60.45,-40.91,-43.36,-53.74,-85.49,-72.67,-5.5,-15.88,-65.95,-47.63,-40.3,-58.62,-26.87,-62.9,-61.68,-64.12,-52.52
-54.96,-26.87,-64.12,-61.06,-41.52,-42.75,-54.35,-86.1,-73.28,-5.5,-15.88,-65.34,-47.02,-40.3,-58.62,-26.26,-62.29,-61.06,-64.12,-52.52
-56.18,-28.09,-64.12,-61.06,-40.91,-43.36,-54.96,-86.71,-73.28,-5.5,-15.88,-65.95,-47.02,-40.91,-58.01,-26.26,-62.9,-61.68,-64.12,-53.13
-56.18,-27.48,-64.73,-61.68,-40.3,-43.36,-55.57,-87.32,-73.28,-5.5,-17.1,-65.95,-47.02,-40.91,-58.01,-26.87,-62.9,-61.06,-64.12,-52.52
-57.4,-28.09,-65.34,-61.68,-40.91,-42.75,-55.57,-87.32,-73.89,-4.89,-16.49,-65.95,-47.02,-40.91,-58.01,-26.26,-62.9,-60.45,-63.51,-51.91
-57.4,-28.09,-65.34,-61.68,-40.3,-43.36,-56.18,-87.93,-73.28,-4.89,-17.71,-66.56,-47.02,-41.52,-58.01,-26.87,-62.29,-60.45,-64.12,-53.13
-58.01,-28.7,-65.95,-62.29,-40.3,-43.36,-56.79,-88.54,-73.89,-4.89,-18.32,-66.56,-47.02,-40.91,-58.01,-26.87,-62.9,-60.45,-64.12,-53.13
-58.62,-28.7,-65.95,-62.9,-40.3,-42.75,-57.4,-89.15,-74.5,-4.89,-18.93,-66.56,-47.02,-40.91,-58.01,-26.87,-62.9,-59.84,-64.12,-52.52
-59.23,-29.31,-66.56,-62.9,-40.3,-43.36,-58.01,-89.77,-74.5,-4.89,-18.93,-66.56,-47.02,-40.91,-58.01,-26.87,-62.9,-59.84,-64.12,-52.52
-59.23,-29.31,-66.56,-63.51,-40.3,-42.75,-59.23,-90.38,-74.5,-4.27,-19.54,-67.17,-47.02,-42.13,-57.4,-26.87,-62.9,-59.84,-64.12,-53.13
-59.84,-29.92,-66.56,-63.51,-40.3,-42.75,-59.23,-90.38,-74.5,-4.27,-19.54,-67.17,-47.02,-41.52,-58.01,-27.48,-62.9,-59.23,-63.51,-52.52
-60.45,-30.53,-67.17,-64.73,-40.3,-42.75,-59.84,-90.99,-75.11,-4.27,-20.15,-67.17,-47.02,-41.52,-57.4,-26.87,-62.9,-59.23,-64.12,-53.13
-61.06,-29.92,-67.78,-64.12,-40.3,-42.75,-60.45,-92.21,-74.5,-3.66,-20.15,-67.78,-46.41,-41.52,-57.4,-26.87,-62.9,-59.23,-63.51,-51.91
-61.68,-29.92,-67.78,-64.73,-40.3,-42.75,-60.45,-92.21,-75.11,-4.27,-21.37,-67.78,-47.02,-42.75,-57.4,-27.48,-62.9,-59.23,-63.51,-52.52
-61.68,-30.53,-67.78,-64.73,-40.3,-42.75,-61.68,-92.82,-74.5,-3.66,-21.37,-67.78,-47.02,-42.13,-57.4,-26.87,-62.9,-58.62,-63.51,-52.52
-62.29,-31.14,-68.39,-65.95,-40.3,-42.75,-62.29,-93.43,-74.5,-3.05,-21.98,-67.78,-46.41,-42.75,-57.4,-26.87,-62.9,-58.01,-63.51,-52.52
-63.51,-31.14,-69,-65.95,-40.3,-42.13,-62.29,-94.04,-75.11,-3.05,-21.98,-67.78,-45.8,-42.13,-56.79,-27.48,-63.51,-58.01,-64.12,-52.52
-63.51,-31.14,-69,-66.56,-39.69,-42.75,-62.9,-94.65,-75.11,-3.05,-22.59,-68.39,-45.8,-42.13,-56.79,-26.87,-62.9,-57.4,-64.12,-52.52
-64.12,-32.36,-69,-67.17,-39.69,-42.13,-62.9,-94.65,-75.11,-3.05,-23.2,-68.39,-45.8,-42.75,-56.79,-27.48,-62.9,-57.4,-63.51,-51.91
-65.34,-31.75,-69.61,-67.17,-40.3,-42.13,-64.12,-95.26,-75.11,-3.05,-23.2,-67.78,-45.19,-42.13,-56.79,-26.87,-62.9,-57.4,-63.51,-52.52
-65.34,-32.36,-70.22,-67.78,-39.69,-42.13,-64.12,-95.26,-75.72,-3.05,-23.82,-68.39,-45.19,-42.75,-56.79,-27.48,-62.9,-56.79,-63.51,-52.52
-65.95,-32.98,-70.84,-67.78,-40.3,-42.13,-64.12,-95.87,-75.11,-2.44,-24.43,-68.39,-45.19,-42.13,-56.18,-27.48,-62.9,-56.79,-63.51,-51.91
-66.56,-33.59,-70.84,-68.39,-39.69,-42.13,-64.73,-96.48,-75.11,-2.44,-25.65,-69,-44.58,-42.13,-56.79,-26.87,-62.9,-56.18,-63.51,-52.52
-67.17,-32.98,-71.45,-68.39,-40.3,-42.13,-65.95,-97.09,-75.11,-2.44,-25.04,-69,-45.19,-42.75,-56.18,-27.48,-62.9,-56.18,-63.51,-51.91
-68.39,-32.98,-71.45,-69,-39.69,-41.52,-65.95,-97.09,-75.11,-2.44,-26.26,-69,-44.58,-42.75,-56.18,-27.48,-63.51,-56.18,-63.51,-52.52
-68.39,-33.59,-71.45,-69.61,-39.08,-40.91,-65.95,-97.7,-75.11,-2.44,-26.26,-69.61,-44.58,-42.75,-56.18,-26.87,-63.51,-56.18,-63.51,-52.52
-68.39,-33.59,-72.67,-70.22,-39.69,-42.13,-66.56,-98.31,-75.72,-1.832,-26.87,-69,-43.97,-42.75,-56.18,-27.48,-62.9,-55.57,-63.51,-51.91
-69.61,-33.59,-72.67,-70.22,-39.08,-41.52,-67.17,-98.93,-75.11,-1.832,-27.48,-70.22,-43.97,-42.75,-56.18,-27.48,-62.9,-55.57,-62.9,-51.91
-69.61,-34.81,-73.28,-70.84,-39.69,-41.52,-67.17,-99.54,-75.72,-1.832,-27.48,-69,-43.36,-42.13,-55.57,-27.48,-63.51,-54.96,-62.9,-51.91
-70.22,-34.2,-73.28,-71.45,-39.69,-41.52,-67.78,-100.15,-75.11,-1.832,-28.7,-70.22,-42.75,-42.13,-55.57,-27.48,-62.9,-54.96,-63.51,-52.52
-70.84,-34.2,-73.89,-71.45,-39.69,-41.52,-68.39,-99.54,-75.11,-1.832,-28.7,-70.22,-42.75,-42.13,-55.57,-27.48,-62.9,-54.96,-63.51,-52.52
-70.84,-34.2,-74.5,-72.06,-39.69,-40.91,-69,-100.15,-75.72,-1.832,-28.7,-70.22,-42.13,-42.13,-54.96,-27.48,-62.9,-53.74,-62.9,-51.29
-72.06,-34.81,-74.5,-72.67,-39.08,-40.91,-69,-100.76,-75.11,-1.832,-29.92,-70.22,-42.75,-42.13,-55.57,-27.48,-62.9,-54.35,-62.9,-51.91
-72.67,-35.42,-75.11,-73.28,-38.47,-40.91,-69,-100.76,-75.11,-1.221,-29.31,-70.84,-42.13,-42.13,-55.57,-27.48,-63.51,-53.74,-62.9,-51.29
-73.28,-35.42,-75.11,-73.28,-39.08,-40.3,-69.61,-100.76,-75.11,-1.221,-30.53,-70.84,-41.52,-42.13,-55.57,-27.48,-63.51,-53.74,-62.9,-51.91
-73.28,-35.42,-75.72,-74.5,-39.08,-40.3,-69.61,-100.76,-74.5,-0.611,-29.92,-71.45,-41.52,-42.13,-54.96,-28.09,-63.51,-53.13,-62.9,-51.29
-74.5,-36.03,-76.33,-74.5,-38.47,-40.3,-69.61,-101.98,-75.11,-1.221,-31.14,-70.84,-40.91,-42.13,-54.96,-28.09,-63.51,-53.13,-62.9,-51.29
-74.5,-36.03,-76.33,-75.11,-39.08,-40.91,-70.22,-101.98,-75.11,-1.221,-31.14,-71.45,-40.91,-42.13,-55.57,-27.48,-63.51,-52.52,-62.29,-51.29
-75.11,-36.03,-76.33,-75.72,-38.47,-40.91,-70.22,-101.98,-75.11,-0.611,-31.75,-71.45,-40.3,-42.13,-54.35,-27.48,-64.12,-53.13,-62.9,-51.91
-76.33,-36.03,-76.94,-75.72,-38.47,-40.3,-70.22,-101.98,-75.11,0,-32.36,-71.45,-39.69,-41.52,-54.35,-28.09,-64.12,-52.52,-62.9,-51.29
-76.33,-36.64,-77.55,-76.94,-38.47,-40.3,-71.45,-102.59,-75.11,-0.611,-32.36,-72.06,-39.69,-42.13,-54.35,-27.48,-64.73,-52.52,-62.9,-51.29
-77.55,-37.25,-78.16,-76.94,-38.47,-39.69,-70.84,-103.2,-74.5,0,-32.98,-72.06,-39.08,-41.52,-54.35,-27.48,-64.12,-51.91,-62.9,-51.29
-78.16,-37.25,-78.16,-77.55,-38.47,-39.69,-71.45,-103.2,-75.11,0,-33.59,-72.67,-39.08,-41.52,-53.74,-28.09,-64.12,-51.29,-62.29,-51.29
-78.77,-37.25,-78.77,-77.55,-38.47,-39.69,-72.06,-103.2,-75.11,0,-33.59,-72.67,-39.08,-41.52,-54.35,-27.48,-63.51,-51.29,-62.29,-51.29
-79.38,-37.25,-78.77,-78.16,-38.47,-39.69,-71.45,-103.2,-73.89,0,-34.2,-72.06,-38.47,-41.52,-54.35,-27.48,-64.12,-51.29,-61.68,-51.29
-79.38,-37.25,-79.38,-78.77,-37.86,-39.69,-72.06,-104.42,-74.5,0.611,-34.2,-72.67,-38.47,-40.91,-54.35,-27.48,-64.73,-50.68,-62.29,-51.29
-80.61,-37.86,-80,-79.38,-38.47,-39.69,-72.06,-103.81,-75.11,0,-34.81,-72.67,-37.86,-40.91,-53.74,-27.48,-63.51,-50.68,-61.68,-51.91
-80.61,-37.25,-80,-80,-37.86,-39.08,-72.06,-104.42,-75.11,1.221,-35.42,-72.67,-37.86,-41.52,-54.35,-27.48,-64.12,-50.07,-62.29,-51.29
-81.22,-37.86,-80,-80,-37.86,-39.08,-72.06,-104.42,-74.5,1.221,-35.42,-72.67,-37.25,-40.91,-53.13,-27.48,-64.73,-50.07,-61.68,-51.29
-82.44,-38.47,-81.22,-80,-37.86,-39.08,-72.67,-104.42,-74.5,1.221,-35.42,-73.28,-37.25,-40.91,-54.35,-27.48,-64.73,-50.68,-62.29,-51.29
-82.44,-38.47,-81.83,-80.61,-37.86,-39.08,-73.28,-104.42,-74.5,1.832,-36.03,-73.28,-36.64,-40.3,-53.74,-27.48,-64.12,-50.07,-61.68,-51.29
-82.44,-38.47,-81.22,-80.61,-37.25,-38.47,-72.06,-104.42,-73.89,1.832,-36.64,-73.28,-36.03,-40.3,-53.13,-26.87,-64.73,-49.46,-61.06,-50.68
-83.66,-39.08,-81.83,-81.22,-37.86,-38.47,-72.67,-104.42,-73.89,1.832,-36.64,-73.28,-36.03,-40.91,-53.13,-27.48,-64.73,-49.46,-61.68,-50.68
-83.66,-38.47,-81.83,-81.22,-37.86,-38.47,-72.67,-105.03,-73.89,1.832,-36.64,-73.28,-36.03,-39.69,-53.13,-30.53,-64.73,-49.46,-61.68,-51.29
-83.66,-39.08,-82.44,-81.83,-37.86,-38.47,-73.28,-105.03,-73.89,1.221,-37.25,-73.89,-35.42,-40.3,-53.13,-30.53,-64.12,-48.85,-61.06,-50.68
-84.27,-40.3,-83.05,-82.44,-37.86,-38.47,-73.28,-105.03,-73.28,1.832,-37.25,-73.28,-35.42,-40.3,-52.52,-29.92,-64.73,-50.07,-61.68,-50.68
-84.88,-39.69,-83.05,-83.05,-37.25,-38.47,-72.67,-105.64,-73.28,2.44,-37.25,-73.89,-34.81,-40.3,-52.52,-29.92,-64.73,-48.85,-61.06,-50.68
-85.49,-40.3,-83.66,-83.05,-37.86,-37.86,-72.67,-105.64,-73.28,2.44,-37.86,-73.89,-34.81,-40.3,-52.52,-29.31,-64.73,-48.24,-61.68,-50.68
-85.49,-40.3,-83.66,-83.66,-37.25,-37.86,-72.67,-105.64,-73.28,1.832,-38.47,-73.89,-34.81,-40.3,-52.52,-29.92,-64.73,-48.85,-61.68,-50.68
-86.1,-39.69,-84.27,-83.66,-37.86,-37.25,-73.28,-105.03,-72.67,3.05,-38.47,-73.89,-35.42,-40.3,-52.52,-29.31,-64.73,-48.24,-61.06,-50.68
-86.1,-40.3,-84.27,-84.27,-37.25,-37.25,-73.28,-105.03,-72.67,2.44,-38.47,-73.89,-34.2,-40.3,-52.52,-29.31,-64.73,-47.63,-61.06,-50.07
-86.71,-40.3,-85.49,-84.27,-37.25,-37.86,-73.89,-105.64,-72.67,3.05,-39.08,-73.89,-34.2,-40.3,-52.52,-29.31,-64.12,-47.63,-61.06,-50.07
-86.71,-40.91,-85.49,-85.49,-37.25,-37.86,-73.28,-105.03,-72.06,2.44,-39.08,-73.89,-34.2,-40.3,-53.13,-29.31,-64.73,-47.02,-61.06,-50.07
-87.32,-40.91,-85.49,-86.1,-37.86,-37.86,-73.28,-105.64,-72.06,2.44,-39.08,-73.89,-33.59,-39.69,-51.91,-29.31,-64.73,-47.02,-61.06,-50.07
-87.93,-40.3,-85.49,-85.49,-37.25,-36.64,-73.89,-105.03,-72.06,3.05,-39.69,-73.89,-34.2,-39.69,-51.91,-29.92,-64.73,-46.41,-60.45,-50.07
-87.93,-40.3,-86.1,-86.1,-37.25,-37.25,-73.28,-105.64,-72.06,2.44,-39.69,-74.5,-33.59,-39.08,-52.52,-29.31,-64.73,-47.02,-60.45,-50.07
-88.54,-40.91,-86.71,-86.71,-37.25,-37.25,-73.28,-105.03,-72.06,3.05,-39.69,-74.5,-33.59,-39.69,-52.52,-29.31,-64.73,-47.02,-61.06,-50.07
-89.15,-40.3,-86.1,-86.1,-37.86,-37.25,-73.89,-105.03,-71.45,3.66,-40.3,-74.5,-33.59,-39.69,-51.91,-29.31,-64.73,-46.41,-59.84,-50.07
-89.77,-40.91,-86.71,-86.1,-37.86,-36.03,-73.89,-105.03,-71.45,3.66,-40.3,-74.5,-33.59,-39.08,-51.91,-29.31,-64.73,-45.8,-60.45,-50.07
-89.77,-40.91,-87.32,-86.71,-37.86,-36.64,-73.28,-105.03,-70.84,4.27,-40.3,-74.5,-32.98,-39.08,-51.29,-29.31,-64.73,-45.8,-60.45,-49.46
-89.77,-40.91,-87.93,-86.71,-37.25,-36.64,-73.28,-105.64,-70.84,4.27,-40.3,-73.89,-32.98,-39.08,-51.29,-29.31,-64.73,-45.19,-60.45,-50.07
-90.38,-40.91,-87.93,-87.32,-37.25,-35.42,-73.28,-105.03,-70.84,4.27,-40.91,-74.5,-32.36,-39.69,-51.91,-29.31,-64.73,-45.8,-59.84,-49.46
-90.99,-41.52,-87.93,-87.32,-37.25,-36.03,-73.89,-105.03,-70.84,4.27,-40.91,-73.89,-32.36,-38.47,-51.29,-28.7,-64.73,-45.8,-60.45,-49.46
-90.38,-41.52,-88.54,-87.93,-37.25,-36.03,-73.89,-105.03,-70.22,4.27,-40.91,-73.89,-32.36,-38.47,-51.91,-28.7,-64.73,-45.19,-59.84,-49.46
-90.38,-40.91,-89.15,-87.32,-37.25,-36.03,-73.89,-105.03,-70.84,4.27,-41.52,-73.89,-32.36,-38.47,-51.29,-28.7,-64.73,-45.8,-59.84,-50.07
-90.99,-40.91,-88.54,-87.93,-37.25,-35.42,-73.89,-105.03,-69.61,4.89,-40.91,-74.5,-31.75,-38.47,-51.29,-29.31,-64.73,-45.19,-59.84,-49.46
-90.99,-40.91,-89.15,-87.93,-37.25,-35.42,-73.89,-105.03,-70.22,4.27,-41.52,-74.5,-31.75,-38.47,-51.29,-28.7,-65.34,-44.58,-59.23,-49.46
-92.21,-41.52,-89.15,-88.54,-37.25,-35.42,-73.89,-105.03,-69.61,5.5,-41.52,-74.5,-32.36,-38.47,-51.29,-28.7,-64.73,-44.58,-59.84,-50.07
-90.99,-40.91,-89.15,-89.15,-36.64,-34.81,-73.28,-105.03,-69.61,4.89,-41.52,-74.5,-31.75,-37.86,-50.68,-28.7,-65.34,-45.19,-59.84,-49.46
-91.6,-40.91,-89.77,-87.93,-37.25,-35.42,-73.89,-104.42,-69.61,4.89,-41.52,-74.5,-31.14,-38.47,-50.68,-28.7,-64.73,-44.58,-59.84,-49.46
-91.6,-41.52,-89.77,-88.54,-37.25,-36.03,-73.89,-105.03,-69.61,5.5,-41.52,-73.89,-31.14,-37.86,-50.68,-28.7,-64.73,-44.58,-59.23,-48.85
-91.6,-42.13,-90.38,-89.15,-36.64,-34.81,-73.89,-104.42,-69.61,4.89,-41.52,-74.5,-31.14,-37.86,-50.68,-28.09,-64.73,-43.97,-59.23,-48.85
-91.6,-41.52,-90.38,-89.15,-36.64,-34.2,-73.28,-104.42,-69,5.5,-42.13,-74.5,-30.53,-37.86,-50.07,-28.7,-64.73,-43.97,-59.84,-49.46
-92.21,-41.52,-90.99,-89.15,-37.25,-34.2,-72.67,-104.42,-68.39,5.5,-41.52,-74.5,-30.53,-37.25,-50.68,-28.09,-65.34,-43.36,-59.23,-48.85
-91.6,-40.91,-90.38,-89.15,-36.64,-34.2,-73.28,-104.42,-69,5.5,-41.52,-73.89,-31.14,-37.25,-50.07,-28.09,-64.73,-43.97,-58.62,-48.85
-92.21,-41.52,-91.6,-89.77,-36.64,-33.59,-73.28,-103.81,-68.39,4.89,-41.52,-74.5,-30.53,-37.25,-50.68,-28.7,-65.34,-43.97,-59.23,-48.85
-92.21,-41.52,-90.99,-89.77,-36.64,-33.59,-73.28,-103.81,-67.78,6.11,-42.13,-74.5,-30.53,-37.25,-50.07,-28.09,-64.73,-43.36,-59.23,-48.24
-92.21,-40.91,-91.6,-89.77,-36.64,-33.59,-72.67,-103.81,-67.78,5.5,-42.13,-73.89,-29.92,-37.25,-50.07,-28.09,-64.73,-43.36,-59.23,-48.24
-92.21,-42.13,-91.6,-89.77,-36.64,-33.59,-72.67,-103.81,-68.39,5.5,-41.52,-73.89,-29.92,-36.64,-50.07,-28.7,-65.34,-43.36,-58.62,-48.85
-92.21,-41.52,-91.6,-90.38,-36.64,-33.59,-72.67,-103.81,-67.78,6.72,-42.13,-74.5,-29.92,-36.64,-50.07,-28.09,-64.73,-42.75,-59.23,-48.24
-92.21,-41.52,-91.6,-90.38,-36.64,-33.59,-72.67,-103.2,-67.17,6.11,-42.13,-73.89,-29.92,-37.25,-50.07,-28.09,-64.73,-42.75,-58.01,-48.24
-92.21,-41.52,-92.21,-89.77,-36.64,-33.59,-72.67,-103.2,-67.17,6.11,-41.52,-74.5,-29.31,-36.64,-49.46,-27.48,-65.34,-43.36,-58.62,-48.24
-92.21,-41.52,-91.6,-90.38,-36.64,-32.98,-72.67,-102.59,-67.17,6.11,-42.75,-73.89,-29.31,-36.64,-49.46,-28.09,-65.34,-42.75,-59.23,-48.24
-92.21,-41.52,-92.82,-90.99,-36.64,-32.98,-72.06,-102.59,-67.17,6.11,-42.13,-74.5,-29.31,-36.64,-49.46,-27.48,-64.73,-42.75,-58.62,-48.24
-92.21,-41.52,-92.21,-90.99,-36.64,-32.36,-72.06,-101.98,-67.78,6.11,-42.13,-73.89,-29.31,-36.03,-49.46,-28.09,-64.73,-42.13,-58.62,-47.63
-92.21,-40.91,-92.21,-90.38,-36.64,-32.36,-72.06,-101.98,-67.17,6.11,-42.13,-74.5,-29.31,-36.64,-49.46,-28.09,-64.73,-42.13,-58.62,-47.63
-92.21,-41.52,-92.82,-90.38,-36.64,-32.98,-71.45,-101.98,-67.17,6.72,-42.13,-73.89,-29.31,-36.03,-48.85,-27.48,-64.73,-42.13,-58.62,-47.02
-92.21,-40.91,-92.21,-90.38,-36.64,-32.98,-72.06,-101.98,-66.56,6.72,-42.13,-74.5,-29.31,-36.64,-48.85,-27.48,-64.73,-42.13,-58.01,-47.02
-92.21,-42.13,-93.43,-90.99,-36.64,-32.36,-71.45,-101.37,-66.56,6.72,-42.13,-74.5,-28.7,-36.03,-49.46,-27.48,-64.73,-42.13,-58.62,-47.63
-91.6,-40.91,-93.43,-90.99,-36.64,-32.36,-71.45,-101.98,-66.56,6.72,-42.13,-74.5,-28.7,-36.03,-48.85,-26.87,-65.34,-42.13,-58.62,-47.02
-91.6,-41.52,-93.43,-90.99,-36.64,-32.36,-71.45,-101.37,-66.56,7.33,-42.13,-74.5,-28.7,-36.03,-49.46,-27.48,-65.34,-41.52,-58.01,-47.02
-91.6,-40.91,-93.43,-90.99,-36.03,-32.36,-71.45,-100.76,-66.56,6.72,-42.13,-73.89,-28.09,-35.42,-48.85,-27.48,-64.73,-41.52,-58.01,-47.02
-90.99,-40.91,-93.43,-90.99,-36.64,-32.36,-70.84,-100.76,-66.56,6.72,-42.13,-74.5,-28.7,-35.42,-48.85,-27.48,-64.73,-42.13,-58.01,-47.02
-91.6,-41.52,-92.82,-91.6,-36.03,-32.36,-70.84,-100.76,-65.95,7.33,-41.52,-73.89,-28.09,-35.42,-48.85,-27.48,-64.73,-40.91,-58.01,-46.41
-91.6,-41.52,-93.43,-90.99,-36.64,-31.75,-70.84,-100.15,-65.95,6.72,-42.13,-73.89,-28.09,-36.03,-48.85,-27.48,-65.34,-41.52,-58.01,-46.41
-91.6,-40.91,-93.43,-90.99,-36.03,-31.14,-70.22,-100.15,-65.95,7.33,-42.13,-73.89,-28.09,-35.42,-48.85,-27.48,-65.34,-40.91,-58.01,-46.41
-91.6,-41.52,-93.43,-92.21,-36.64,-31.75,-70.84,-100.15,-65.95,7.33,-41.52,-73.89,-28.09,-35.42,-48.85,-27.48,-64.73,-40.91,-58.01,-47.02
-91.6,-40.91,-93.43,-91.6,-36.64,-31.14,-70.22,-99.54,-65.95,7.33,-41.52,-73.89,-28.09,-35.42,-48.24,-27.48,-64.73,-40.91,-57.4,-46.41
-91.6,-41.52,-93.43,-92.21,-36.03,-31.14,-70.22,-98.93,-65.34,7.33,-41.52,-73.89,-28.09,-34.81,-48.85,-27.48,-65.34,-40.91,-57.4,-46.41
-91.6,-42.13,-94.04,-92.21,-36.64,-30.53,-70.22,-98.93,-64.73,7.33,-41.52,-73.89,-27.48,-34.81,-48.24,-26.87,-65.34,-40.91,-57.4,-46.41
-91.6,-40.91,-93.43,-92.21,-36.64,-31.14,-69.61,-98.93,-65.34,7.33,-41.52,-73.89,-27.48,-34.81,-48.24,-26.87,-65.34,-40.3,-57.4,-45.8
-91.6,-41.52,-93.43,-91.6,-36.64,-31.14,-70.22,-98.93,-65.34,7.33,-41.52,-73.89,-26.87,-34.2,-48.24,-26.87,-65.34,-40.3,-57.4,-45.8
-90.99,-41.52,-93.43,-92.21,-36.03,-30.53,-70.22,-98.93,-64.73,7.94,-40.91,-73.89,-26.87,-34.2,-47.63,-27.48,-65.34,-39.69,-58.01,-45.8
-90.99,-40.91,-93.43,-92.21,-36.64,-31.14,-69.61,-98.31,-64.73,7.94,-40.91,-73.28,-26.87,-33.59,-48.24,-27.48,-64.73,-39.69,-57.4,-45.8
-90.99,-40.91,-94.04,-92.21,-36.64,-30.53,-69.61,-98.31,-65.34,7.33,-41.52,-73.89,-26.87,-33.59,-47.63,-26.87,-65.34,-40.3,-57.4,-45.8
-90.99,-41.52,-94.04,-92.82,-36.64,-30.53,-69,-98.31,-64.73,7.94,-40.91,-73.89,-27.48,-34.2,-48.24,-27.48,-65.34,-40.3,-57.4,-45.8
-90.99,-40.91,-94.04,-92.82,-36.64,-30.53,-69.61,-97.7,-64.12,8.55,-40.91,-73.89,-26.87,-34.2,-47.63,-27.48,-65.34,-40.3,-57.4,-45.8
-90.38,-40.91,-93.43,-92.21,-36.64,-29.92,-69,-97.09,-64.12,7.94,-41.52,-73.89,-26.87,-34.2,-48.24,-27.48,-65.34,-39.69,-56.79,-45.8
-90.38,-40.3,-93.43,-92.21,-37.25,-30.53,-69,-97.09,-64.73,7.94,-40.91,-73.89,-26.87,-34.2,-47.63,-27.48,-64.73,-39.69,-56.79,-45.19
-90.38,-40.91,-93.43,-92.21,-36.64,-29.92,-69,-97.7,-64.12,8.55,-40.3,-73.28,-26.87,-34.2,-48.24,-27.48,-65.34,-39.69,-57.4,-45.19
-89.77,-40.91,-93.43,-92.82,-36.64,-29.92,-69,-97.09,-64.12,8.55,-40.3,-73.28,-27.48,-34.2,-48.24,-26.87,-65.34,-39.69,-57.4,-45.19
-89.77,-40.91,-93.43,-92.21,-36.64,-29.92,-68.39,-96.48,-64.12,7.94,-40.91,-73.89,-26.87,-33.59,-47.63,-26.87,-65.34,-39.08,-57.4,-45.19
